tradeDate,ticker,iv30d,iv60d,iv90d
2025-03-28,CFG,35.99,32.51,30.88
2025-03-31,CFG,37.08,32.38,30.87
2025-04-01,CFG,37.31,32.84,31.4
2025-04-02,CFG,36.27,32.02,30.74
2025-04-03,CFG,42.92,38.75,36.75
2025-04-04,CFG,62.42,51.77,47.52
2025-04-07,CFG,66.45,53.6,48.82
2025-04-08,CFG,71.02,56.3,50.94
2025-04-09,CFG,53.01,42.71,39.78
2025-04-10,CFG,62.9,51.13,47.42
2025-04-11,CFG,57.18,48.84,46.89
2025-04-14,CFG,44.04,43.16,41.07
2025-04-15,CFG,41.33,35.68,37.51
2025-04-16,CFG,41.2,40.31,38.94
2025-04-17,CFG,37.67,37.9,38.39
2025-04-21,CFG,42.47,40.84,39.77
2025-04-22,CFG,37.36,37.24,36.9
2025-04-23,CFG,36.53,36.71,35.92
2025-04-24,CFG,34.66,34.57,35.3
2025-04-25,CFG,33.97,34.3,34.47
2025-04-28,CFG,34.26,34.47,35.08
2025-04-29,CFG,34.05,34.34,35.07
2025-04-30,CFG,33.73,34.04,34.75
2025-05-01,CFG,32.44,32.34,33.81
2025-05-02,CFG,27.83,30.73,32.35
2025-05-05,CFG,30.01,31.53,32.69
2025-05-06,CFG,33.1,33.04,33.57
2025-05-07,CFG,32.18,33.07,33.91
2025-05-08,CFG,31.47,32.23,32.73
2025-05-09,CFG,30.18,31.79,32.61
2025-05-12,CFG,29.74,30.2,30.46
2025-05-13,CFG,25.21,27.79,28.6
2025-05-14,CFG,26.85,29.08,29.64
2025-05-15,CFG,26.21,28.62,29.2
2025-05-16,CFG,26.12,28.52,28.76
2025-05-19,CFG,28.09,30.11,29.82
2025-05-20,CFG,28.03,30.09,30.11
2025-05-21,CFG,31.47,32.76,31.91
2025-05-22,CFG,28.52,31.45,31.38
2025-05-23,CFG,31.04,32.21,31.7
2025-05-27,CFG,29.24,30.61,30.47
2025-05-28,CFG,30.46,31.61,31.24
2025-05-29,CFG,30.17,31.15,30.88
